Instance,Income
121672,94062.7803651000
121673,117845.5791661190
121674,166396.5056124190
121675,166298.3535934800
121676,46247.0920199001
121677,182387.4878177400
121678,24562.5711115924
121679,54745.4795299530
121680,24197.2608081599
121681,30281.4746996000
121682,10194.2732297793
121683,35886.2918797399
121684,93537.6366834901
121685,69074.9299318799
121686,26427.0575487880
121687,645348.2490650990
121688,174926.9900329090
121689,22234.9984743062
121690,18161.7348173600
121691,129167.4012479490
121692,44770.7050253000
121693,7040.3296262009
121694,76861.6669978999
121695,29015.0331930800
121696,37443.0238586100
121697,102961.6285718890
121698,169930.8774333390
121699,133521.2553917190
121700,78305.6367900701
121701,179722.6334585190
121702,110924.3794674100
121703,22340.7011781600
121704,49474.2478241500
121705,270870.7726512000
121706,49671.3928608801
121707,485543.7130138000
121708,37063.1669775900
121709,146509.1092181190
121710,57178.1153259898
121711,48608.5339792901
121712,127112.0901324700
121713,46468.9488985099
121714,13495.0891756970
121715,63821.4221404799
121716,63256.8251666098
121717,19943.7099516899
121718,52861.9601594620
121719,23357.0916693299
121720,34497.7385518000
121721,525640.0438249210
121722,243680.7626979990
121723,46266.2015095401
121724,98928.7696165798
121725,34522.8802910500
121726,17855.9916562959
121727,360135.0481239990
121728,91560.3141063505
121729,45259.9235294199
121730,37286.5773921380
121731,43196.1860812300
121732,44546.6305537500
121733,33919.0110510099
121734,108171.1506806590
121735,381985.0137422990
121736,94378.3375023000
121737,29230.7556010200
121738,8206.6317104330
121739,230507.4563575390
121740,11761.4890198083
121741,222338.2399924100
121742,238401.9470121600
121743,51818.8116937701
121744,30211.2418462100
121745,58623.9701551401
121746,137642.9667644300
121747,126069.4572848090
121748,45855.5934703598
121749,39610.4473806700
121750,43175.5459441700
121751,52471.6205459477
121752,27403.4611126600
121753,87734.1386625701
121754,19008.3966522963
121755,49851.7279065801
121756,46678.9029795201
121757,241582.9315310900
121758,199490.7916030590
121759,103081.6685083290
121760,28129.7729931300
121761,135469.2869704400
121762,473147.5851936160
121763,129353.9549041690
121764,57711.2538101399
121765,24790.9618562299
121766,60019.8998833397
121767,74433.0434269799
121768,38460.5760306098
121769,81363.4710625002
121770,18757.5514108060
121771,57595.7693058900
121772,104744.3384555500
121773,117206.5142822600
121774,28221.4796701500
121775,184132.5317484500
121776,136076.3814516190
121777,56209.3761663999
121778,488357.2327458010
121779,62942.8448645099
121780,89529.9878068399
121781,182199.5625027600
121782,56050.7273113898
121783,111191.1416338990
121784,25218.6129836060
121785,74573.1209001000
121786,27045.7929028799
121787,159884.7556013790
121788,537268.4853934000
121789,57773.9682838901
121790,45942.4317864600
121791,26476.8223244720
121792,16236.5849662290
121793,197657.3582522100
121794,104104.2407961100
121795,114770.0163325200
121796,23626.0826672619
121797,281259.1279261800
121798,4601.2914677578
121799,152043.8157291190
121800,36398.8844246900
121801,130387.2018882600
121802,151034.7889202290
121803,303296.7124658190
121804,120726.7831587400
121805,32877.2726560399
121806,95480.5929293800
121807,90554.1057646300
121808,49090.2485125001
121809,120433.3181511690
121810,24181.4264755600
121811,700623.9744267000
121812,235174.1450323910
121813,34952.4787474799
121814,175325.6200563390
121815,7426.2599425857
121816,24988.4444516200
121817,49751.6741494302
121818,239262.9425158500
121819,35632.6915582998
121820,84846.6425970098
121821,855608.4838800010
121822,7412.8444485901
121823,26614.1367506019
121824,83072.1748043398
121825,41197.4385691799
121826,68839.2033220500
121827,6072.2243711412
121828,40051.4941351398
121829,281507.7212010990
121830,195888.7621237300
121831,45620.4270515700
121832,151001.6548223800
121833,44542.4568559001
121834,88634.7143561501
121835,11779.3883967181
121836,154146.8295824900
121837,64061.9044802596
121838,45562.6812350498
121839,33844.2377220899
121840,37260.9392395700
121841,135795.3559910090
121842,32604.4279151399
121843,20686.4313403479
121844,27179.0729024249
121845,69780.8286822001
121846,71025.2525736200
121847,349285.8033913000
121848,69006.1826215001
121849,147186.4742468290
121850,90439.9423796899
121851,15059.9213313499
121852,23990.2169310899
121853,153286.2808475890
121854,128702.8799968400
121855,81195.9032438778
121856,35442.7018824000
121857,148347.5869542490
121858,73515.3652428899
121859,48208.0138965399
121860,147009.2522356290
121861,466936.2383083910
121862,25045.3187098778
121863,55073.9452699599
121864,129046.7517666900
121865,113062.9095190900
121866,117444.9880106590
121867,73556.3517090298
121868,22249.9366905020
121869,28402.8767910999
121870,19860.0080507599
121871,407520.0479437000
121872,32896.2205615498
121873,404903.6809876990
121874,95512.3945462699
121875,275258.8204671790
121876,188486.4864068390
121877,190160.4842146400
121878,436755.6115918000
121879,38414.7387849599
121880,318865.5265560980
121881,139939.7725235090
121882,39708.6466369598
121883,147954.4989906390
121884,85534.2372727500
121885,138494.7745712500
121886,22860.6876199049
121887,88265.8257031401
121888,521208.0784465990
121889,68236.7509726900
121890,64858.4754517401
121891,14917.4579371669
121892,27969.0603042999
121893,105446.4381525400
121894,38066.2037984600
121895,134987.2485606290
121896,11231.8578293496
121897,3371.1991623624
121898,15262.0014345620
121899,56022.7089000800
121900,398940.9195497990
121901,172020.2481338990
121902,325231.6585476990
121903,56321.5378361199
121904,55890.5864597899
121905,46573.2053007800
121906,27887.3839200100
121907,494406.5275844990
121908,92403.8788808599
121909,278713.9626903000
121910,10046.5883455099
121911,67181.2655648098
121912,55724.8807809801
121913,344052.4053669080
121914,54036.7534615500
121915,39616.8748251599
121916,243567.7134538000
121917,59039.5693969199
121918,42880.8308485000
121919,97269.3409645402
121920,91523.6265119199
121921,559796.6609865990
121922,91127.0285757897
121923,5680.3791666439
121924,24458.4971901999
121925,31755.1525388219
121926,68731.9543916700
121927,29887.1658739100
121928,40165.0044841899
121929,45739.1764386901
121930,86844.2880916600
121931,253851.5463413000
121932,316826.6146444000
121933,29161.3486366400
121934,197531.0351850090
121935,36007.7687282699
121936,21272.3575444000
121937,54496.4478709100
121938,45820.2992281390
121939,141419.3919034900
121940,53884.7604139599
121941,28289.1798711269
121942,173081.8567495500
121943,120982.4335819790
121944,107389.4396266790
121945,75203.7690169701
121946,62047.4159812801
121947,297900.0093933010
121948,30960.9241609000
121949,29529.5371139977
121950,70420.3959971698
121951,27157.5819850699
121952,192147.1727893500
121953,25642.4156253199
121954,81266.7557526297
121955,37085.1459931000
121956,72344.5967947798
121957,291340.5996583990
121958,53884.6686888101
121959,98540.0351879498
121960,47486.0725821029
121961,60855.2249396900
121962,50235.0853963700
121963,11730.9340073845
121964,210936.6472026990
121965,97974.2011867701
121966,158075.3063382000
121967,16062.3424740620
121968,54325.0317055700
121969,103704.3415602200
121970,84975.2515136000
121971,37540.9859286200
121972,38262.8080479899
121973,152644.8731528600
121974,180925.2072350590
121975,78775.4317430598
121976,100399.3685379150
121977,84141.5841549099
121978,169784.4335573100
121979,29537.0205673500
121980,28896.8911277699
121981,24269.0803903251
121982,35803.4123851099
121983,45364.4546589201
121984,48144.3959863302
121985,75385.8367886797
121986,46677.1711898602
121987,145371.1200732790
121988,313577.4702100000
121989,37225.7429546840
121990,56117.5164863598
121991,27870.1384186590
121992,259800.8877395000
121993,25970.9858240170
121994,153086.9298766090
121995,27680.6699807299
121996,35858.0654661000
121997,51244.8850900499
121998,48735.2007984300
121999,41611.3676631000
122000,64745.3918759999
122001,191883.3909973790
122002,134114.8622087390
122003,120839.3471647090
122004,46437.3931127698
122005,25212.6008531599
122006,105802.9588438400
122007,95602.1929544795
122008,33978.9564711500
122009,25018.6334687501
122010,41446.4780556800
122011,9672.2847891550
122012,282577.2884227900
122013,119438.6810956900
122014,56435.2847817799
122015,1033119.9485839000
122016,205896.7038903190
122017,324983.0827236990
122018,187146.0838038690
122019,160624.7600597290
122020,69324.2265297400
122021,909736.6223629020
122022,68953.1278065700
122023,413136.4008195000
122024,44159.5943974899
122025,317868.0883765000
122026,20988.8053459029
122027,29316.2062756700
122028,474185.0459672000
122029,37092.5952438699
122030,33113.8519533089
122031,542440.6883111400
122032,33728.4990192300
122033,32608.4394025399
122034,9036.8462346246
122035,54850.9468527698
122036,43517.2822410698
122037,31423.8606226898
122038,217797.8507405190
122039,12522.3076110040
122040,14941.2801729698
122041,273616.4464123700
122042,84548.0112182000
122043,30270.4325229200
122044,84237.6990116100
122045,105956.0702842990
122046,63576.9399198496
122047,101362.3321591200
122048,213112.5228617580
122049,38788.5390839100
122050,271880.1641594400
122051,56766.9230816296
122052,48352.4269642699
122053,59054.0670619500
122054,101246.1600645290
122055,100152.4229890890
122056,32209.7887119101
122057,71070.4165838298
122058,267629.8686994200
122059,439998.4209782990
122060,75723.9768342497
122061,325857.9002747290
122062,43489.5116861100
122063,65284.9698582497
122064,161880.2996462590
122065,75729.6521814700
122066,243196.8249074890
122067,145549.3415065200
122068,336320.1799102990
122069,76869.4115756999
122070,351770.3486233000
122071,163403.5715503900
122072,143822.0186258790
122073,211386.5171251000
122074,50236.4660739799
122075,63718.8023450799
122076,46274.5030551798
122077,146375.8564522590
122078,53074.3633409699
122079,39902.9463195098
122080,142547.1684162500
122081,20686.3549630874
122082,30015.2991760479
122083,9629.1774580009
122084,34466.7477007900
122085,30996.9438063059
122086,22711.7046258539
122087,55360.5777020995
122088,42864.2521924699
122089,165046.0373676990
122090,70605.2970428999
122091,226925.2480461000
122092,235694.3179096500
122093,59579.2682905757
122094,98386.3414808701
122095,24534.9067511789
122096,68274.0965956000
122097,357637.2668544990
122098,89862.5806661601
122099,35517.6374963200
122100,24496.3044817199
122101,19056.3181204270
122102,78604.8782131601
122103,218978.1195619200
122104,248989.7209501400
122105,36379.8730034799
122106,239327.0019914590
122107,27073.0979287299
122108,55535.3452326598
122109,70440.2317432960
122110,158608.2842601200
122111,35057.6018131499
122112,49857.2066958400
122113,122108.3838533900
122114,136265.7891407600
122115,52282.4562489300
122116,93864.5366109679
122117,329301.5628702990
122118,113705.3489562890
122119,256298.4736316600
122120,67869.3227985702
122121,60583.4584770100
122122,241236.4782765000
122123,119765.9139944390
122124,61428.3527144998
122125,25094.7181915499
122126,602692.1945406990
122127,31417.0357534100
122128,143721.5581530890
122129,360032.6049557290
122130,45049.0007354199
122131,24728.5410369200
122132,21672.5412439350
122133,337095.5275189000
122134,13039.3106767634
122135,6661.5162565165
122136,44727.0365003800
122137,108350.2215664990
122138,29652.4460962299
122139,355247.6635014990
122140,216846.6129008800
122141,41152.2717293359
122142,129837.7817566200
122143,24682.0373136400
122144,71011.8057030299
122145,39992.0217379149
122146,69053.6132160799
122147,63630.0829713200
122148,20868.4897757399
122149,97701.7504950097
122150,115317.2317394800
122151,139387.1656861690
122152,292071.1527835000
122153,30130.5998632699
122154,24882.5914967890
122155,36067.7418434999
122156,10609.9949540727
122157,513888.2715035980
122158,249816.1936096900
122159,74169.8008774599
122160,37693.1627403998
122161,117035.8867981700
122162,76885.5278438599
122163,18498.4647102645
122164,192742.6492033790
122165,79361.5991013599
122166,147808.0897514300
122167,58345.9679487899
122168,112180.0204058490
122169,86998.1492376799
122170,66771.6935704798
122171,67042.1054644400
122172,97271.8740580997
122173,89994.2784484901
122174,69731.4781926098
122175,120173.7895889590
122176,156904.7931047800
122177,35126.5127739899
122178,30163.6274823389
122179,47703.0947726900
